Item_Identifier,Item_Weight,Item_Type,Item_MRP,Outlet_Identifier,Item_Visibility_sqrt,Item_Outlet_Sales_sqrt,Age_Outlet,Item_Fat_Content_Encoding,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Category_Moderate Outlet,Outlet_Category_Old Outlet,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
NCC31,8.02,Household,154.5972,OUT035,0.140949299,37.44562458,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCX54,9.195,Household,105.1622,OUT017,0.219844757,41.15574322,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCO55,12.8,Others,105.5938,OUT045,0.30202956,46.3020086,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCC30,16.6,Household,177.6344,OUT049,0.166198905,51.73505581,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDI16,14,Frozen Foods,53.064,OUT035,0,30.09132765,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDP16,18.6,Frozen Foods,246.3802,OUT049,0.198383333,85.85106872,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB11,16,Starchy Foods,226.8404,OUT035,0.246650611,79.3796649,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCB06,17.6,Health and Hygiene,160.692,OUT035,0.286908532,39.97399154,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDA45,21.25,Snack Foods,178.237,OUT035,0.394145023,23.00675988,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCO26,7.235,Household,117.5492,OUT035,0.277202264,44.37833255,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRJ25,14.6,Soft Drinks,50.3692,OUT017,0.389126181,32.16602555,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDR28,13.85,Frozen Foods,161.521,OUT018,0.161251282,42.35954438,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDI04,13.65,Frozen Foods,197.6426,OUT018,0.270572443,52.61555283,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
DRK12,9.5,Soft Drinks,31.29,OUT027,0.204165328,29.98049366,39,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDX20,7.365,Fruits and Vegetables,226.172,OUT046,0.206301362,56.2957192,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCI18,18.35,Household,223.5746,OUT018,0.118664047,59.91655531,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDB36,5.465,Baking Goods,132.5626,OUT018,0,16.1964564,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDN13,18.6,Breakfast,99.8358,OUT017,0.391047803,43.70560834,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRD24,13.85,Soft Drinks,140.9154,OUT017,0.175980891,41.25269446,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ28,14,Frozen Foods,154.5656,OUT013,0.245716861,49.71367619,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDM22,14,Snack Foods,54.764,OUT013,0.204750702,36.4910948,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDR07,21.35,Fruits and Vegetables,97.0094,OUT027,0.278150015,42.53208906,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDV25,5.905,Canned,222.5456,OUT018,0.214098601,57.58197635,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
DRF49,7.27,Soft Drinks,114.2518,OUT046,0.266604462,51.17217408,27,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDW51,6.155,Meat,214.556,OUT046,0.307668443,52.62820537,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
DRL01,19.5,Soft Drinks,233.4958,OUT017,0.278583628,73.31441468,17,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDP25,15.2,Canned,216.8824,OUT017,0.1460393,53.28199696,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL50,12.15,Canned,125.0046,OUT018,0.206119975,41.75002275,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCB30,14.6,Household,198.8084,OUT027,0.15993288,74.53479188,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDW11,12.6,Breads,61.9194,OUT018,0.221316064,24.88360906,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCM43,14.5,Others,164.821,OUT035,0.13954099,46.04967969,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK44,16.6,Fruits and Vegetables,173.0738,OUT017,0.350597849,61.83060407,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM15,11.8,Meat,151.4366,OUT013,0.23952828,36.88128794,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDS31,13.1,Fruits and Vegetables,178.8318,OUT013,0.210132332,63.00396495,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDI32,17.7,Fruits and Vegetables,115.1834,OUT010,0.540245687,18.58898061,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDR47,17.85,Breads,196.5794,OUT010,0,24.19169692,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDB35,12.3,Starchy Foods,92.6804,OUT045,0.254460262,31.79126295,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCU05,11.8,Health and Hygiene,81.4618,OUT010,0.313548116,12.69344713,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
DRY23,9.395,Soft Drinks,42.1112,OUT019,0.437051099,6.527725484,39,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDO24,11.1,Baking Goods,157.4604,OUT045,0.420205944,54.87027975,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ28,14,Frozen Foods,153.0656,OUT027,0.245223247,77.61545207,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDV39,11.3,Meat,198.1426,OUT045,0.085408735,31.44380702,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCO17,10,Health and Hygiene,117.944,OUT019,0.358438924,15.48186035,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDU50,5.75,Dairy,112.8176,OUT013,0.27405776,37.07035473,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDT12,6.215,Baking Goods,226.8062,OUT027,0.222219275,68.84642474,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDK58,11.35,Snack Foods,100.0016,OUT018,0.21252246,31.81219892,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDO08,11.1,Fruits and Vegetables,165.7526,OUT019,0.30684483,25.64781472,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCW29,14,Health and Hygiene,130.431,OUT049,0.170023034,27.91032067,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE04,19.75,Frozen Foods,179.766,OUT045,0.134386089,48.34209346,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCB19,6.525,Household,85.0882,OUT049,0.300725945,47.25561554,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDV15,10.3,Meat,103.9648,OUT049,0.382622153,40.76563258,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDL58,5.78,Snack Foods,264.7568,OUT049,0.272514873,68.8899296,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDA08,11.85,Fruits and Vegetables,164.1526,OUT045,0.224023941,55.89811625,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDT43,16.35,Fruits and Vegetables,50.1324,OUT018,0.143637231,21.61924143,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCX06,17.6,Household,182.5976,OUT027,0.124944308,71.20907807,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDT20,10.5,Fruits and Vegetables,37.6164,OUT046,0.203458706,23.25144297,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB41,19,Frozen Foods,48.0718,OUT046,0.311950523,31.50726583,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCN55,14.6,Others,238.8538,OUT049,0.244096284,77.51674013,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE40,15.6,Dairy,62.9194,OUT027,0.314107708,45.883108,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDX49,4.615,Canned,232.63,OUT027,0.318337323,73.2099037,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCM53,18.75,Health and Hygiene,104.628,OUT045,0.228355985,27.30743489,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDE36,5.26,Baking Goods,161.8868,OUT035,0.204363615,57.23404581,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN57,18.25,Snack Foods,140.2154,OUT045,0.233118395,41.25269446,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDI24,10.3,Baking Goods,177.937,OUT027,0.279932999,81.88165851,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDI19,15.1,Meat,242.7512,OUT046,0.228777335,64.18699557,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDF24,15.5,Baking Goods,81.5934,OUT010,0.206070284,18.09899445,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDG52,13.65,Frozen Foods,45.7402,OUT049,0.256384249,27.94608023,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRF36,16.1,Soft Drinks,189.3846,OUT045,0.153704632,60.25452182,22,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDS45,5.175,Snack Foods,107.3622,OUT019,0.2272523,17.82095957,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDX40,12.85,Frozen Foods,39.7164,OUT010,0.407055548,15.22164249,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
DRK12,9.5,Soft Drinks,32.99,OUT035,0.204642119,11.53949739,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRC27,13.8,Dairy,245.1802,OUT035,0.241021746,75.17076958,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL58,5.78,Snack Foods,263.7568,OUT017,0,51.34752185,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCD30,19.7,Household,96.0726,OUT045,0.164023517,35.66992851,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCZ54,14.65,Household,161.5552,OUT010,0,18.02527115,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDE10,6.67,Snack Foods,130.0626,OUT010,0.388013803,11.45262415,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDR44,6.11,Fruits and Vegetables,131.2968,OUT010,0,16.15529635,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDP28,13.65,Frozen Foods,260.0936,OUT010,0.367390294,16.15529635,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDX15,17.2,Meat,160.6578,OUT013,0.395181971,60.74972757,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDA39,6.32,Meat,40.2822,OUT035,0,33.75179699,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY24,4.88,Baking Goods,52.9298,OUT049,0.365651134,44.66992948,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDC60,5.425,Baking Goods,88.3514,OUT017,0.339293243,37.64070137,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDH28,15.85,Frozen Foods,37.2506,OUT046,0.331709205,16.2989018,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDT25,7.5,Canned,121.7072,OUT017,0.225916013,59.60460385,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRJ13,12.65,Soft Drinks,161.5578,OUT013,0.250675025,49.05983082,37,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCO07,9.06,Others,211.956,OUT019,0.130831888,14.59643792,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDW20,20.75,Fruits and Vegetables,124.173,OUT013,0.15533619,54.37050671,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
DRF27,8.93,Dairy,152.134,OUT019,0.223058232,12.37473232,39,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDS49,9,Canned,79.7644,OUT035,0,40.61837515,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX25,16.7,Canned,181.9292,OUT027,0.318687257,55.68928443,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCX42,6.36,Household,165.6526,OUT027,0.077133935,69.05885461,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDG33,5.365,Seafood,170.4764,OUT027,0.373578854,58.61337731,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDL56,14.1,Fruits and Vegetables,86.4198,OUT045,0.355015062,33.67279911,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDF14,7.55,Canned,152.334,OUT035,0.164817108,51.02232845,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCD06,13,Household,45.406,OUT046,0.315159131,24.61458917,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
DRM47,9.3,Hard Drinks,192.8846,OUT027,0.208743048,47.88543829,39,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDS46,17.6,Snack Foods,118.7782,OUT019,0.287648191,10.91687684,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDB35,12.3,Starchy Foods,92.9804,OUT013,0.254096836,43.92594222,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDX21,7.05,Snack Foods,109.8912,OUT027,0.290782683,45.54813717,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCU05,11.8,Health and Hygiene,79.9618,OUT027,0.241768081,15.54623427,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCR38,17.25,Household,251.3724,OUT045,0.33726649,82.43272894,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCR18,15.85,Household,42.7112,OUT017,0.143539232,25.28177209,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCU41,18.85,Health and Hygiene,192.1846,OUT035,0.22813368,56.99507172,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY56,16.35,Fruits and Vegetables,227.6062,OUT017,0.2505283,84.98587177,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRJ51,14.1,Dairy,229.0668,OUT035,0.296609612,56.79027382,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK21,7.905,Snack Foods,249.0408,OUT035,0.100052111,61.27896866,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY25,12,Canned,179.3976,OUT013,0.184244845,58.65879644,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDU44,12.15,Fruits and Vegetables,163.4552,OUT035,0.241691287,31.22068545,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL43,10.1,Meat,75.367,OUT049,0.164640393,23.1510043,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDF05,17.5,Frozen Foods,262.491,OUT017,0.164386383,72.52461651,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRF15,18.35,Dairy,152.034,OUT019,0.241150179,17.50051428,39,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDL20,17.1,Fruits and Vegetables,112.3886,OUT018,0.359078906,42.17840206,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDV32,7.785,Fruits and Vegetables,61.451,OUT049,0.298070975,27.55017241,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDJ34,11.8,Snack Foods,125.9704,OUT013,0.305904871,43.33077428,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG08,13.15,Fruits and Vegetables,171.8764,OUT045,0.407056112,61.47422875,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ04,6.4,Frozen Foods,41.5796,OUT019,0.385217631,6.424920233,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDW13,8.5,Canned,51.1324,OUT017,0.313748935,16.11403115,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCI17,8.645,Health and Hygiene,96.341,OUT013,0.378554211,13.89539492,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDY03,17.6,Meat,110.9202,OUT045,0.276181477,41.08287965,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDS12,9.1,Baking Goods,127.5362,OUT017,0.418453623,68.23444438,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDJ55,12.8,Meat,225.9404,OUT013,0.153334181,70.36255254,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
DRK01,7.63,Soft Drinks,95.4436,OUT035,0.247088567,37.65838552,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDG28,9.285,Frozen Foods,246.4144,OUT017,0.222618602,35.00102856,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY38,13.6,Dairy,231.03,OUT045,0.345569275,73.2099037,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN01,8.895,Breakfast,176.237,OUT045,0.269342906,42.00440453,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCR54,16.35,Household,195.211,OUT013,0.300810286,50.53061448,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG29,17.6,Frozen Foods,43.3454,OUT013,0.237160441,31.72837216,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG24,7.975,Baking Goods,85.225,OUT013,0.120908945,32.89262835,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG59,15.85,Starchy Foods,36.7164,OUT017,0.208516489,17.57643877,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM28,15.7,Frozen Foods,178.666,OUT013,0.212523498,50.16696124,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDW04,8.985,Frozen Foods,128.831,OUT046,0.240472662,37.79075284,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDS26,20.35,Dairy,260.1594,OUT013,0.298989575,45.75232453,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDQ56,6.59,Fruits and Vegetables,85.6908,OUT013,0.324822167,43.92594222,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDK51,19.85,Dairy,264.0884,OUT035,0.072347446,76.3527655,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL22,16.85,Snack Foods,91.4488,OUT046,0.190762087,45.63575791,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDH19,19.35,Meat,173.1738,OUT027,0.181461401,85.43125658,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDY55,16.75,Fruits and Vegetables,256.4988,OUT013,0.285048301,86.33055774,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDY03,17.6,Meat,110.5202,OUT017,0.276681056,21.21510782,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK21,7.905,Snack Foods,250.4408,OUT010,0.129454892,22.37591562,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDZ10,17.85,Snack Foods,126.202,OUT027,0.210352502,60.56862224,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDZ32,7.785,Fruits and Vegetables,103.1964,OUT018,0.195673419,27.13622671,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCZ18,7.825,Household,253.0698,OUT035,0.431315057,78.0261187,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCF07,9,Household,101.0016,OUT027,0.178514604,46.10025596,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
