,ID_store,Type,Weight_grams,Visibility_sqrt,Sales_sqrt,Store_Age,Minimal_Retail_Price,Fat_Content_Encoding
326,OUT013,Meat,16.35,0.180310338,31.53894735,37.0,165.0842,0.0
327,OUT045,Breads,9.6,0.149411037,41.88535544,22.0,101.299,1.0
328,OUT027,Health and Hygiene,18.0,0.138896922,57.80124912,39.0,129.9994,0.0
329,OUT045,Breads,13.35,0.21937284,62.60110862,22.0,216.7166,0.0
330,OUT013,Dairy,20.7,0.304323956,17.50051428,37.0,76.367,0.0
331,OUT027,Baking Goods,15.1,0.307729222,65.40971487,39.0,158.4604,0.0
332,OUT045,Fruits and Vegetables,16.2,0.189694765,66.52497726,22.0,260.6278,0.0
333,OUT027,Snack Foods,13.8,0.237901208,96.27011997,39.0,230.9984,1.0
334,OUT019,Frozen Foods,15.6,0.452437841,15.15588994,39.0,76.867,0.0
335,OUT027,Breakfast,21.1,0.143590821,45.34303034,39.0,129.3994,1.0
336,OUT046,Others,5.5,0.21702122,57.78972919,27.0,101.3016,0.0
337,OUT045,Fruits and Vegetables,15.1,0.295946154,80.06448901,22.0,221.7456,1.0
338,OUT017,Frozen Foods,15.7,0.195138154,44.63265172,17.0,122.9046,1.0
339,OUT017,Breakfast,7.895,0.308386271,53.58105635,17.0,104.4332,1.0
340,OUT027,Canned,17.2,0.109333901,52.98124951,39.0,164.5184,1.0
341,OUT013,Baking Goods,17.35,0.250598043,23.22279053,37.0,88.183,1.0
342,OUT013,Household,7.285,0.176424797,66.16369851,37.0,174.3054,0.0
343,OUT045,Household,20.25,0.161263421,52.11970836,22.0,180.9976,0.0
344,OUT019,Snack Foods,18.75,0.304078806,19.58317645,39.0,190.9504,0.0
345,OUT049,Soft Drinks,15.85,0.32827605,26.51574627,25.0,59.5904,0.0
346,OUT049,Meat,6.17,0.103186613,44.01679225,25.0,66.3826,0.0
347,OUT049,Household,19.5,0.125496378,57.51255863,25.0,182.2608,0.0
348,OUT049,Household,19.2,0.278618113,56.05868354,25.0,197.611,0.0
349,OUT018,Canned,16.7,0.0,50.53720214,15.0,181.2292,0.0
350,OUT018,Breads,20.85,0.238108654,43.23848286,15.0,104.0648,1.0
351,OUT045,Breads,14.5,0.252968512,74.12723791,22.0,260.4594,1.0
352,OUT013,Meat,11.395,0.263684019,78.0602434,37.0,233.1616,1.0
353,OUT046,Soft Drinks,7.97,0.185615056,50.85895201,27.0,174.0422,0.0
354,OUT049,Snack Foods,7.71,0.258264748,35.43584061,25.0,55.2956,1.0
355,OUT046,Canned,19.25,0.186278654,63.97920287,27.0,141.7496,1.0
356,OUT046,Dairy,7.075,0.241551111,56.24839198,27.0,142.2128,0.0
357,OUT027,Meat,19.35,0.255348983,70.94679697,39.0,166.0816,1.0
358,OUT046,Frozen Foods,11.6,0.280944071,33.72219447,27.0,79.9276,1.0
359,OUT027,Fruits and Vegetables,8.985,0.427217604,51.92773825,39.0,98.77,0.0
360,OUT018,Hard Drinks,12.1,0.129981895,29.98049366,15.0,178.566,0.0
361,OUT046,Health and Hygiene,10.0,0.27088696,52.50154283,27.0,118.244,0.0
362,OUT045,Baking Goods,14.35,0.284178782,29.64550556,22.0,81.896,0.0
363,OUT049,Snack Foods,10.395,0.335069393,25.67376092,25.0,58.222,0.0
364,OUT019,Dairy,17.7,0.392098693,13.50663541,39.0,182.6292,0.0
365,OUT013,Fruits and Vegetables,8.1,0.357672365,60.08854633,37.0,211.4902,0.0
366,OUT035,Fruits and Vegetables,8.05,0.279974356,71.78643326,20.0,256.4646,1.0
367,OUT017,Meat,9.195,0.280182339,50.87858489,17.0,108.7596,1.0
368,OUT018,Dairy,20.7,0.218368567,35.86538164,15.0,212.5876,1.0
369,OUT017,Fruits and Vegetables,15.7,0.3509411,35.07703522,17.0,110.1544,1.0
370,OUT027,Fruits and Vegetables,15.1,0.0,41.63824204,39.0,60.2194,1.0
371,OUT019,Health and Hygiene,18.35,0.231069133,19.61714556,39.0,193.8162,0.0
372,OUT045,Household,16.5,0.191613953,63.00396495,22.0,180.0318,0.0
373,OUT035,Snack Foods,9.0,0.255415215,88.10918227,20.0,176.437,0.0
374,OUT013,Meat,6.785,0.204811003,28.45369572,37.0,41.2112,1.0
375,OUT018,Canned,19.5,0.287903623,35.40764607,15.0,178.6002,0.0
376,OUT046,Dairy,7.575,0.235351059,75.59912169,27.0,195.2768,0.0
377,OUT013,Fruits and Vegetables,18.2,0.110428964,38.27218311,37.0,57.7904,1.0
378,OUT013,Dairy,16.75,0.245957807,57.01843035,37.0,169.8106,0.0
379,OUT035,Frozen Foods,7.47,0.0,65.379171,20.0,214.3218,1.0
380,OUT027,Fruits and Vegetables,20.35,0.121465267,73.31441468,39.0,231.7958,1.0
381,OUT027,Fruits and Vegetables,18.2,0.400883386,36.3081809,39.0,38.019,0.0
382,OUT018,Meat,13.85,0.29261299,47.45245621,15.0,119.4124,1.0
383,OUT017,Frozen Foods,6.635,0.215292613,34.29968805,17.0,37.4506,1.0
384,OUT046,Fruits and Vegetables,6.11,0.320812852,59.35834903,27.0,130.4968,1.0
385,OUT035,Snack Foods,15.25,0.163109721,24.7090793,20.0,86.2198,0.0
386,OUT035,Canned,15.85,0.0,35.18127627,20.0,96.4094,0.0
387,OUT010,Snack Foods,15.2,0.178494608,21.77268013,26.0,235.1248,0.0
388,OUT027,Snack Foods,14.65,0.0,26.79052818,39.0,52.6666,1.0
389,OUT046,Soft Drinks,20.75,0.145773804,50.80000787,27.0,150.5024,0.0
390,OUT046,Frozen Foods,10.195,0.399921177,50.52402597,27.0,143.2154,0.0
391,OUT045,Fruits and Vegetables,7.605,0.359865455,62.5691937,22.0,164.021,0.0
392,OUT046,Fruits and Vegetables,18.0,0.377741772,28.23052603,27.0,88.5514,1.0
393,OUT019,Dairy,13.35,0.423656006,30.26781789,39.0,228.9352,0.0
394,OUT045,Household,18.35,0.298601835,57.09427992,22.0,191.3504,0.0
395,OUT049,Fruits and Vegetables,6.59,0.325209918,40.96115233,25.0,84.8908,0.0
396,OUT049,Snack Foods,13.8,0.238664648,60.88656995,25.0,230.0984,1.0
397,OUT046,Starchy Foods,21.2,0.083910548,54.35213519,27.0,173.5738,1.0
398,OUT018,Snack Foods,10.5,0.10500759,51.50288536,15.0,166.4842,1.0
399,OUT045,Household,8.97,0.305292085,32.20739667,22.0,52.7956,0.0
400,OUT027,Others,10.895,0.164063384,26.79052818,39.0,50.9666,0.0
401,OUT045,Health and Hygiene,10.6,0.187787907,20.64248047,22.0,86.1224,0.0
402,OUT035,Breads,13.65,0.126128601,83.13244854,20.0,231.1668,0.0
403,OUT046,Health and Hygiene,19.0,0.133113775,61.73361483,27.0,211.0244,0.0
404,OUT027,Snack Foods,15.6,0.187973937,47.71829838,39.0,115.3518,1.0
405,OUT019,Baking Goods,6.8,0.256227426,6.971613873,39.0,48.9034,0.0
406,OUT049,Snack Foods,6.865,0.238577111,75.96373214,25.0,212.8218,0.0
407,OUT046,Baking Goods,10.8,0.219415797,26.27612224,27.0,40.2138,1.0
408,OUT013,Dairy,16.7,0.148483376,43.4765017,37.0,110.2886,0.0
409,OUT027,Hard Drinks,18.85,0.30071127,56.53176098,39.0,126.2336,0.0
410,OUT046,Baking Goods,15.15,0.166671095,38.79056586,27.0,150.1708,0.0
411,OUT010,Household,10.5,0.0,26.66597832,26.0,238.3248,0.0
412,OUT018,Dairy,17.6,0.089630413,65.65862472,15.0,174.2422,0.0
413,OUT046,Meat,19.35,0.181902369,22.83246373,27.0,175.4738,0.0
414,OUT046,Household,15.7,0.400827919,28.8025485,27.0,59.4562,0.0
415,OUT017,Dairy,18.1,0.423055222,39.63947527,17.0,155.5288,0.0
416,OUT035,Starchy Foods,10.195,0.132770057,49.02589112,20.0,239.6538,1.0
417,OUT019,Breads,10.6,0.13934059,9.159192104,39.0,41.6454,0.0
418,OUT045,Fruits and Vegetables,6.655,0.130358065,29.055712,22.0,211.0586,0.0
419,OUT017,Household,19.0,0.164739227,54.22336028,17.0,127.3336,0.0
420,OUT010,Frozen Foods,7.075,0.19435146,17.07689667,26.0,98.0068,0.0
421,OUT045,Frozen Foods,13.15,0.191693711,57.09427992,22.0,181.2976,0.0
422,OUT049,Fruits and Vegetables,20.1,0.149866948,58.44274121,25.0,226.8036,1.0
423,OUT018,Dairy,20.35,0.0,74.99785597,15.0,256.7672,1.0
424,OUT049,Health and Hygiene,18.85,0.228332543,81.77995476,25.0,190.1846,0.0
425,OUT049,Fruits and Vegetables,16.35,0.250016875,75.11760779,25.0,227.1062,1.0
426,OUT018,Meat,11.3,0.085495871,70.31048997,15.0,196.2426,0.0
427,OUT018,Fruits and Vegetables,17.5,0.124995016,55.99332282,15.0,182.6266,0.0
428,OUT045,Fruits and Vegetables,18.0,0.378124613,28.23052603,22.0,87.4514,1.0
429,OUT045,Dairy,7.935,0.131114664,29.13580272,22.0,51.535,0.0
430,OUT019,Baking Goods,5.765,0.37893659,6.214209523,39.0,37.3164,0.0
431,OUT046,Canned,20.25,0.109522925,70.69296146,27.0,184.5924,1.0
432,OUT049,Snack Foods,15.5,0.396449694,24.26040395,25.0,149.1418,1.0
433,OUT019,Dairy,17.25,0.2477763,19.30927238,39.0,91.812,0.0
434,OUT019,Meat,5.86,0.513930607,12.45517563,39.0,155.7314,1.0
435,OUT013,Soft Drinks,15.35,0.142513319,55.12450635,37.0,218.0508,0.0
436,OUT046,Health and Hygiene,10.1,0.233732398,39.84052208,27.0,200.2084,0.0
437,OUT045,Frozen Foods,16.7,0.229167993,26.21269921,22.0,115.4176,1.0
438,OUT049,Dairy,20.7,0.218094493,43.92594222,25.0,213.4876,1.0
439,OUT013,Starchy Foods,16.0,0.246571274,60.00538642,37.0,223.8404,0.0
440,OUT046,Starchy Foods,14.0,0.203202286,46.70289927,27.0,180.7634,0.0
441,OUT046,Fruits and Vegetables,12.85,0.150346437,58.55086848,27.0,181.4318,0.0
442,OUT045,Breads,20.85,0.237865987,24.96374972,22.0,105.6648,1.0
443,OUT049,Household,12.35,0.405212072,46.18682929,25.0,120.5124,0.0
444,OUT018,Frozen Foods,6.85,0.151580002,58.32299889,15.0,261.6594,0.0
445,OUT035,Fruits and Vegetables,10.3,0.165258137,35.9117613,20.0,101.0042,0.0
446,OUT019,Snack Foods,8.895,0.376796314,7.113423929,39.0,49.6008,1.0
447,OUT013,Dairy,8.775,0.0,28.12419599,37.0,45.9428,0.0
448,OUT017,Health and Hygiene,18.85,0.127273956,56.10617078,17.0,129.2626,0.0
449,OUT027,Household,19.5,0.119185435,49.86745432,39.0,56.7614,0.0
450,OUT035,Baking Goods,14.85,0.305687667,33.76165873,20.0,141.0812,0.0
451,OUT046,Frozen Foods,20.5,0.138563101,42.61809944,27.0,84.3592,1.0
452,OUT018,Canned,7.84,0.392581523,14.13294025,15.0,51.935,1.0
453,OUT045,Frozen Foods,18.25,0.298336034,31.28459685,22.0,196.7452,0.0
454,OUT013,Snack Foods,10.3,0.10543738,51.79936293,37.0,85.854,1.0
455,OUT035,Household,12.5,0.321594013,53.82900333,20.0,169.9448,0.0
456,OUT027,Dairy,20.35,0.298388942,95.69785264,39.0,260.5594,0.0
457,OUT046,Canned,20.25,0.320505724,44.24310116,27.0,93.212,1.0
458,OUT027,Soft Drinks,16.75,0.157267714,36.0043414,39.0,40.2822,1.0
459,OUT013,Health and Hygiene,15.0,0.211827838,50.28626453,37.0,140.3838,0.0
460,OUT013,Fruits and Vegetables,8.325,0.17251102,16.86109724,37.0,38.7138,0.0
461,OUT017,Canned,15.85,0.281068118,27.55017241,17.0,38.6506,0.0
462,OUT046,Dairy,13.1,0.144467104,42.2808822,27.0,117.3782,0.0
463,OUT017,Household,6.26,0.177763087,49.31025857,17.0,111.3228,0.0
464,OUT018,Dairy,17.25,0.205945876,66.82953239,15.0,173.1764,0.0
465,OUT035,Frozen Foods,5.765,0.268858121,45.26219836,20.0,119.9098,0.0
466,OUT013,Household,13.6,0.099924206,44.05459113,37.0,175.437,0.0
467,OUT017,Frozen Foods,10.5,0.229896979,45.46766983,17.0,88.783,0.0
468,OUT045,Baking Goods,7.975,0.121081877,51.60620118,22.0,85.125,0.0
469,OUT018,Frozen Foods,12.65,0.276322931,33.86011813,15.0,192.1846,1.0
470,OUT045,Household,12.3,0.27696505,58.72685927,22.0,247.846,0.0
471,OUT045,Baking Goods,5.985,0.075351682,40.81460033,22.0,184.8924,0.0
472,OUT027,Fruits and Vegetables,16.85,0.0,90.0820204,39.0,184.7266,0.0
473,OUT049,Snack Foods,15.15,0.110825836,41.39769559,25.0,132.5284,1.0
474,OUT046,Canned,12.35,0.163343999,28.47708553,27.0,56.4246,0.0
475,OUT046,Frozen Foods,14.3,0.357129839,34.54147652,27.0,84.9224,0.0
476,OUT035,Household,8.695,0.345706526,29.27259128,20.0,93.4094,0.0
477,OUT010,Meat,16.35,0.233374039,12.87572134,26.0,163.8842,0.0
478,OUT045,Baking Goods,6.135,0.0,32.52623864,22.0,151.3366,1.0
479,OUT045,Household,19.5,0.125526029,46.95880748,22.0,185.0608,0.0
480,OUT013,Snack Foods,9.5,0.104441213,54.22336028,37.0,182.3608,1.0
481,OUT035,Hard Drinks,8.895,0.274655348,55.19692745,20.0,235.8616,0.0
482,OUT046,Frozen Foods,18.25,0.0,57.6859463,27.0,196.8452,0.0
483,OUT010,Canned,21.35,0.339403472,22.81787895,26.0,258.3278,0.0
484,OUT035,Snack Foods,19.7,0.258694418,54.76704301,20.0,174.837,0.0
485,OUT027,Baking Goods,13.35,0.25423651,45.97009028,39.0,90.0804,0.0
486,OUT045,Fruits and Vegetables,16.6,0.32124041,30.70460552,22.0,117.8466,0.0
487,OUT019,Dairy,13.1,0.362229651,8.673834216,39.0,74.0354,0.0
488,OUT046,Fruits and Vegetables,10.895,0.189070151,39.7736194,27.0,133.6284,0.0
489,OUT019,Frozen Foods,15.85,0.438919209,6.160405831,39.0,37.4506,1.0
490,OUT019,Health and Hygiene,15.7,0.313100257,12.32081166,39.0,151.3024,0.0
491,OUT027,Breads,8.0,0.173546357,59.04344841,39.0,248.8092,1.0
492,OUT017,Household,8.51,0.127286468,65.28745362,17.0,195.2478,0.0
493,OUT010,Snack Foods,14.15,0.241605215,27.03790672,26.0,243.9828,0.0
494,OUT035,Fruits and Vegetables,6.65,0.296062338,37.40114704,20.0,128.8678,0.0
495,OUT049,Snack Foods,15.25,0.256902721,48.34209346,25.0,177.966,1.0
496,OUT013,Frozen Foods,18.25,0.297909941,48.46588904,37.0,196.5452,0.0
497,OUT027,Fruits and Vegetables,15.5,0.316666822,84.23042681,39.0,196.8768,1.0
498,OUT035,Frozen Foods,16.0,0.315043549,32.47502425,20.0,87.4856,1.0
499,OUT045,Household,19.2,0.0,36.03206905,22.0,127.831,0.0
500,OUT017,Household,12.15,0.0,48.27318096,17.0,117.815,0.0
501,OUT049,Frozen Foods,8.895,0.162433593,67.71040393,25.0,208.9954,0.0
502,OUT010,Dairy,10.895,0.478532271,22.96330987,26.0,263.4568,0.0
503,OUT017,Dairy,16.0,0.255796632,43.23848286,17.0,76.1986,1.0
504,OUT027,Frozen Foods,10.895,0.163554245,53.63073746,39.0,106.928,0.0
505,OUT018,Baking Goods,9.195,0.0,20.18587625,15.0,43.6744,0.0
506,OUT018,Fruits and Vegetables,11.35,0.20816799,46.795472,15.0,201.0742,1.0
507,OUT017,Health and Hygiene,10.0,0.299427474,40.04887264,17.0,144.0102,0.0
508,OUT035,Others,9.395,0.19988567,44.87069422,20.0,82.4908,0.0
509,OUT019,Soft Drinks,15.2,0.296403315,9.791588227,39.0,95.9752,0.0
510,OUT010,Breakfast,20.75,0.38652821,27.83866376,26.0,192.8478,0.0
511,OUT045,Meat,9.8,0.163997561,49.02589112,22.0,128.402,0.0
512,OUT018,Frozen Foods,5.695,0.256626367,66.18382129,15.0,258.5646,0.0
513,OUT045,Fruits and Vegetables,18.2,0.402264856,14.82275278,22.0,37.819,0.0
514,OUT013,Baking Goods,19.35,0.286701864,27.00094443,37.0,49.2034,1.0
515,OUT045,Hard Drinks,18.35,0.123835976,37.32987276,22.0,106.6938,0.0
516,OUT045,Household,6.36,0.077399742,72.54297485,22.0,163.6526,0.0
517,OUT018,Soft Drinks,9.8,0.117890301,19.30927238,15.0,46.506,0.0
518,OUT027,Baking Goods,20.7,0.28091364,57.21659375,39.0,99.9042,1.0
519,OUT027,Household,9.895,0.244491793,73.10524331,39.0,231.7642,0.0
520,OUT013,Frozen Foods,6.635,0.0,17.42425895,37.0,39.7506,1.0
521,OUT010,Dairy,18.1,0.545787241,17.72731226,26.0,156.7288,0.0
522,OUT010,Household,8.93,0.148524725,16.62248477,26.0,56.0614,0.0
523,OUT013,Fruits and Vegetables,8.3,0.187949302,26.85258647,37.0,38.9506,0.0
524,OUT045,Household,8.895,0.35350756,58.8853666,22.0,112.7544,0.0
525,OUT046,Fruits and Vegetables,16.35,0.249822745,73.59992391,27.0,225.9062,1.0
526,OUT018,Health and Hygiene,8.6,0.180981853,16.84134199,15.0,140.5154,0.0
527,OUT019,Household,5.825,0.400223478,17.9882962,39.0,160.2894,0.0
528,OUT017,Fruits and Vegetables,19.0,0.3225448,72.15646887,17.0,227.772,1.0
529,OUT045,Frozen Foods,7.56,0.252784869,50.03406839,22.0,157.263,0.0
530,OUT013,Frozen Foods,12.6,0.250296047,44.28070686,37.0,104.899,1.0
531,OUT010,Others,15.6,0.334194357,19.24018711,26.0,184.7924,0.0
532,OUT010,Canned,8.71,0.482741978,9.791588227,26.0,49.5376,0.0
533,OUT049,Dairy,18.1,0.422191603,57.44305702,25.0,158.1288,0.0
534,OUT017,Frozen Foods,13.35,0.374487934,51.81221478,17.0,150.2392,0.0
535,OUT046,Fruits and Vegetables,16.6,0.0,45.66492746,27.0,173.3738,0.0
536,OUT035,Frozen Foods,6.695,0.184216112,47.01548681,20.0,221.9456,0.0
537,OUT027,Fruits and Vegetables,17.7,0.128515661,46.7670076,39.0,47.4034,1.0
538,OUT046,Frozen Foods,16.6,0.162902443,32.40318811,27.0,57.2614,0.0
539,OUT035,Others,15.35,0.125192919,52.15163468,20.0,145.047,0.0
540,OUT010,Fruits and Vegetables,19.7,0.298469285,7.522831914,26.0,54.593,0.0
541,OUT017,Baking Goods,14.3,0.362150244,15.22164249,17.0,78.6328,0.0
542,OUT027,Canned,13.0,0.288287105,75.72671523,39.0,195.8426,1.0
543,OUT013,Frozen Foods,10.0,0.214053201,37.39224519,37.0,138.718,0.0
544,OUT035,Soft Drinks,14.8,0.211824914,39.13233957,20.0,76.467,0.0
545,OUT019,Canned,19.5,0.0,17.87691249,39.0,160.692,1.0
546,OUT049,Dairy,8.71,0.214610834,25.17621099,25.0,43.8744,1.0
547,OUT010,Frozen Foods,12.15,0.175543234,31.85402957,26.0,252.0698,0.0
548,OUT045,Health and Hygiene,17.85,0.134389546,45.76687448,22.0,97.0094,0.0
549,OUT049,Fruits and Vegetables,9.5,0.187632263,48.84902456,25.0,171.3448,1.0
550,OUT035,Snack Foods,11.8,0.276958387,27.94608023,20.0,34.7558,1.0
551,OUT046,Canned,14.1,0.299462473,41.15574322,27.0,139.8496,0.0
552,OUT019,Dairy,13.1,0.363768341,18.28200208,39.0,168.4158,0.0
553,OUT046,Meat,19.35,0.255969506,36.63676842,27.0,168.3816,1.0
554,OUT017,Fruits and Vegetables,19.75,0.111887028,70.11609801,17.0,190.6872,0.0
555,OUT017,Canned,10.3,0.22439629,41.92507603,17.0,78.696,1.0
556,OUT027,Others,17.75,0.332810219,40.47058191,39.0,108.5912,0.0
557,OUT027,Snack Foods,9.395,0.212251441,41.80580103,39.0,84.925,0.0
558,OUT017,Dairy,10.8,0.288126417,53.63073746,17.0,193.4504,0.0
559,OUT045,Fruits and Vegetables,17.75,0.0,44.34831677,22.0,139.9838,1.0
560,OUT018,Soft Drinks,8.575,0.15486529,30.96372071,15.0,106.328,0.0
561,OUT010,Dairy,19.1,0.275384317,9.012635575,26.0,40.2138,0.0
562,OUT049,Fruits and Vegetables,20.7,0.316750192,35.19073742,25.0,123.4388,1.0
563,OUT019,Snack Foods,9.695,0.227548177,17.87691249,39.0,157.892,0.0
564,OUT035,Snack Foods,6.785,0.151560113,66.46990898,20.0,211.0928,1.0
565,OUT013,Hard Drinks,6.57,0.256933057,53.51266953,37.0,259.7278,0.0
566,OUT045,Snack Foods,5.78,0.272579255,42.96041899,22.0,264.9568,1.0
567,OUT049,Breakfast,6.92,0.362116648,39.52172567,25.0,93.1804,1.0
568,OUT049,Dairy,20.25,0.121722455,62.03486117,25.0,194.1162,1.0
569,OUT045,Fruits and Vegetables,13.65,0.222077273,45.79596052,22.0,149.005,0.0
570,OUT017,Snack Foods,13.5,0.13401676,25.28177209,17.0,81.596,1.0
571,OUT018,Health and Hygiene,16.5,0.189212151,23.64893232,15.0,92.612,0.0
572,OUT045,Snack Foods,16.7,0.196485025,52.63453049,22.0,146.5102,1.0
573,OUT018,Frozen Foods,8.68,0.094189633,17.19346387,15.0,99.7384,0.0
574,OUT019,Hard Drinks,8.365,0.354674411,6.160405831,39.0,36.2506,0.0
575,OUT018,Snack Foods,7.235,0.241596798,35.59518788,15.0,115.2834,0.0
576,OUT046,Soft Drinks,16.75,0.0,18.80265407,27.0,39.3822,1.0
577,OUT035,Soft Drinks,15.35,0.270683091,33.44464083,20.0,92.112,0.0
578,OUT013,Fruits and Vegetables,10.8,0.222884838,68.22956544,37.0,245.9144,0.0
579,OUT049,Household,6.26,0.177400203,39.33597844,25.0,110.2228,0.0
580,OUT049,Meat,5.63,0.156778289,32.33119237,25.0,105.3306,1.0
581,OUT017,Breakfast,6.92,0.362857381,16.6024456,17.0,91.8804,1.0
582,OUT018,Frozen Foods,12.15,0.124594169,52.29824471,15.0,212.0928,0.0
583,OUT045,Fruits and Vegetables,16.6,0.349964804,18.64262857,22.0,175.5738,0.0
584,OUT046,Snack Foods,9.195,0.32846826,61.78212848,27.0,182.7634,0.0
585,OUT035,Snack Foods,19.0,0.357862988,43.65225767,20.0,104.3622,0.0
586,OUT045,Snack Foods,9.395,0.212982875,25.80310059,22.0,83.825,0.0
587,OUT013,Others,9.8,0.300649891,48.21798005,37.0,192.1478,0.0
588,OUT027,Fruits and Vegetables,12.6,0.295007986,56.61414311,39.0,109.2228,0.0
589,OUT046,Health and Hygiene,18.85,0.228155252,45.84681668,27.0,189.1846,0.0
590,OUT045,Household,9.13,0.227931071,42.68054358,22.0,152.3024,0.0
591,OUT017,Canned,9.0,0.225358306,60.35940358,17.0,152.2024,1.0
592,OUT035,Household,17.1,0.259116489,54.2479124,20.0,114.586,0.0
593,OUT013,Baking Goods,6.715,0.348547264,24.23294452,37.0,40.2454,1.0
594,OUT046,Household,5.82,0.283972671,53.72376569,27.0,167.779,0.0
595,OUT045,Fruits and Vegetables,18.7,0.194162957,47.15688709,22.0,110.2886,0.0
596,OUT018,Frozen Foods,7.93,0.0,22.0763584,15.0,123.2414,0.0
597,OUT017,Household,18.75,0.185745538,75.96373214,17.0,211.7218,0.0
598,OUT027,Snack Foods,20.35,0.231937824,37.60530814,39.0,117.7466,0.0
599,OUT046,Soft Drinks,5.0,0.209772913,74.18110946,27.0,188.853,0.0
600,OUT046,Baking Goods,7.445,0.0,46.71002676,27.0,76.8354,0.0
601,OUT046,Snack Foods,20.85,0.348210244,39.57223269,27.0,193.9452,0.0
602,OUT018,Meat,20.85,0.0,32.47502425,15.0,115.1808,0.0
603,OUT049,Frozen Foods,19.2,0.316591399,40.83906218,25.0,112.9886,0.0
604,OUT046,Household,17.35,0.40912475,53.03149253,27.0,175.6712,0.0
605,OUT035,Baking Goods,14.3,0.185485126,22.12155058,20.0,98.1726,1.0
606,OUT045,Canned,19.5,0.287610208,53.53132914,22.0,179.3002,0.0
607,OUT035,Snack Foods,6.675,0.204727954,40.81460033,20.0,90.7462,0.0
608,OUT017,Household,8.18,0.114909965,51.90850219,17.0,143.8154,0.0
609,OUT046,Canned,6.98,0.202745626,39.44584389,27.0,83.4934,0.0
610,OUT027,Starchy Foods,20.5,0.375641055,61.93819177,39.0,87.9172,0.0
611,OUT045,Snack Foods,16.85,0.190955427,23.30864217,22.0,90.7488,0.0
612,OUT013,Health and Hygiene,14.8,0.139514085,44.1677937,37.0,196.3794,0.0
613,OUT013,Snack Foods,12.3,0.0,13.33298916,37.0,57.3562,1.0
614,OUT045,Starchy Foods,7.435,0.350837301,32.17637332,22.0,206.9638,0.0
615,OUT035,Fruits and Vegetables,15.1,0.325033618,30.81283499,20.0,42.8796,1.0
616,OUT017,Snack Foods,9.195,0.343728639,35.82823468,17.0,160.5578,1.0
617,OUT013,Hard Drinks,10.1,0.215744724,22.01595785,37.0,59.9878,0.0
618,OUT013,Dairy,16.0,0.254970086,30.57422444,37.0,79.5986,1.0
619,OUT045,Fruits and Vegetables,17.7,0.128958532,23.1222274,22.0,48.1034,1.0
620,OUT049,Canned,8.1,0.366786576,29.64550556,25.0,39.448,1.0
621,OUT049,Baking Goods,20.6,0.28832816,36.50933579,25.0,120.1756,0.0
622,OUT018,Household,20.35,0.198565271,59.67158788,15.0,127.9678,0.0
623,OUT018,Baking Goods,8.195,0.0,25.45237513,15.0,93.1462,0.0
624,OUT045,Dairy,17.75,0.186609558,70.66470123,22.0,248.675,0.0
625,OUT035,Fruits and Vegetables,7.475,0.385347273,41.1314697,20.0,240.6854,0.0
626,OUT018,Fruits and Vegetables,19.0,0.256712483,41.18000243,15.0,188.7214,1.0
627,OUT049,Fruits and Vegetables,12.6,0.204015352,63.5825259,25.0,124.0072,1.0
628,OUT027,Snack Foods,9.0,0.254820127,69.02027963,39.0,174.837,0.0
629,OUT035,Breakfast,7.895,0.307488699,40.50347146,20.0,102.6332,1.0
630,OUT027,Soft Drinks,15.85,0.327225965,35.90249016,39.0,58.7904,0.0
631,OUT045,Fruits and Vegetables,17.1,0.358712953,48.32143003,22.0,112.3886,0.0
632,OUT018,Canned,8.355,0.433961593,46.98007024,15.0,148.5418,0.0
633,OUT019,Frozen Foods,10.895,0.0,20.91484162,39.0,145.2102,1.0
634,OUT013,Snack Foods,18.5,0.228090754,48.68519282,37.0,118.4124,0.0
635,OUT027,Fruits and Vegetables,19.0,0.255570145,71.32585646,39.0,189.9214,1.0
636,OUT010,Canned,8.975,0.123136713,10.15869086,26.0,101.899,1.0
637,OUT046,Fruits and Vegetables,10.1,0.231482628,68.54111759,27.0,224.4088,1.0
638,OUT013,Snack Foods,9.285,0.144876264,49.05983082,37.0,158.6578,1.0
639,OUT046,Dairy,11.6,0.379496252,75.7399023,27.0,238.3222,1.0
640,OUT027,Snack Foods,17.7,0.340555608,84.80941811,39.0,183.4266,0.0
641,OUT018,Meat,12.5,0.285421329,81.31047903,15.0,220.7798,0.0
642,OUT017,Snack Foods,16.0,0.202922411,56.97754645,17.0,142.3496,0.0
643,OUT018,Dairy,14.15,0.205798013,35.52966085,15.0,51.6982,0.0
644,OUT018,Household,20.2,0.273023565,41.93301563,15.0,94.1462,0.0
645,OUT045,Canned,13.65,0.4295826,68.35630476,22.0,211.5902,1.0
646,OUT017,Household,17.25,0.337876565,61.44172849,17.0,253.1724,0.0
647,OUT049,Soft Drinks,5.655,0.418751016,49.78728151,25.0,147.4102,0.0
